"ID";"Enabled";"Category";"Name";"Price";"Tax rule ID";"Quantity";"Long desc";"Images URL"
231;1;4;Lampa sufitowa geometryczna PLAFON LED żyrandol 130W 3000K-6500K czarny + pilot ;623.75;1;10;Czy chcesz urozmaicić i zachwycać swoim wnętrzem?Poznaj 6 najważniejszych zalet LAMPY SUFITOWEJ!POSTAW NA TĘ LAMPĘ SUFITOWĄ I OCZARUJ SWOICH GOŚCI!Nowoczesny Żyrandol LED. Wyposażony został w 990 diod SMD 2835 LED, które posiadają opcję ściemniania oraz zmiany barwy światła. Do regulacji pracy urządzenia służy dedykowany pilot (w zestawie), który pozwala nam na zmniejszanie bądź zwiększanie intensywności światła lub zmianę jego barwy z ciepłej na neutralna, lub zimną. Pilot działa radiowo co oznacza, że nie musimy celować w konkretny punkt w celu zmiany ustawień.Pilot 4-strefowy współpracuje ze wszystkimi produktami tej serii i pozwala na dowolną ich konfigurację. Dodatkowo pozwala on na jednoczesne sterowanie wielu produktów z tej serii za pomocą tylko jednego pilota.Produkt można ściemniać w zakresie od 1% - 100% mocy a barwę światła zmienimy w zakresie 3000K - 6500K. Przy ustawieniu białego ciepłego/zimnego maksymalna moc produktu wynosi 65W a w przypadku barwy neutralnej 130W. Zmian dokonujemy za pośrednictwem pilota RF znajdującego się w zestawie. (Zasilanie pilota: 2x AAA 1,5V (brak w zestawie)).Produkt składa się głównie z aluminium (obudowa), tworzywa sztucznego (klosz) i stali (podstawa). Seria ta charakteryzuje się ciekawym designem skierowanym zarówno do miłośników nowoczesnego stylu jak i bardziej uniwersalnego.WYMIARY:GDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ? Kilka przykładów zastosowań!Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie!Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5908263384163_lvt_yrandol_led_galaxis_pegaz_130w_czarny_pilot.jpg
232;1;4;Lampa sufitowa geometryczna PLAFON LED żyrandol 35W 4000K czarny ;211.56;1;10;Czy chcesz urozmaicić i zachwycać swoim wnętrzem?POSTAW NA TĘ LAMPĘ SUFITOWĄ I OCZARUJ SWOICH GOŚCI!Nowoczesny Żyrandol LED o mocy 35W. Wyposażony został w 240 diod SMD 2835 LED, o barwie neutralnej 4000K i strumieniu świetlnym równym 2100lm.Produkt składa się głównie z aluminium (obudowa), tworzywa sztucznego (klosz) i stali (podstawa). Seria ta charakteryzuje się ciekawym designem skierowanym zarówno do miłośników nowoczesnego stylu jak i bardziej uniwersalnego.WYMIARY:GDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ? Kilka przykładów zastosowań!Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie!Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5908263385825_lvt_yrandol_led_modena_rivera_34w_4000k_czarny_1_.jpg
233;1;4;Lampa Sufitowa Żyrandol LED GALAXIS VIRGO 72W czarny + Pilot;338.00;1;10;Nowoczesny Żyrandol LED. Wyposażony został w 580 diod SMD 2835 LED które posiadają opcję ściemniania oraz zmiany barwy światła. Do regulacji pracy urządzenia służy dedykowany pilot (w zestawie) który pozwala nam na zmniejszanie bądź zwiększanie intensywności światła lub zmianę jego barwy z ciepłej na neutralna, lub zimną. Pilot działa radiowo co oznacza, że nie musimy celować w konkretny punkt w celu zmiany ustawień.Pilot 4-strefowy współpracuje ze wszystkimi produktami serii Galaxis i pozwala na dowolną ich konfigurację. Dodatkowo pozwala on na jednoczesne sterowanie wielu produktów z serii Galaxis za pomocą tylko jednego pilota.Produkt można ściemniać w zakresie od 1% - 100% mocy a barwę światła zmienimy w zakresie 3000K - 6500K. Przy ustawieniu białego ciepłego/zimnego maksymalna moc produktu wynosi 20 W a w przypadku barwy neutralnej 77W. Zmian dokonujemy za pośrednictwem pilota RF znajdującego się w zestawie.Produkt składa się głównie z aluminium (obudowa), tworzywa sztucznego (klosz) i stali (podstawa). Seria Galaxis charakteryzuje się ciekawym designem skierowanym zarówno do miłośników nowoczesnego stylu jak i bardziej uniwersalnego.Specyfikacja:W zestawie:;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5908263384200-lvt-_yrandol-led-72w-czarny-0000.jpg
234;1;4;Plafon Lampa sufitowa Iglo 40 cm Biały 3x E27 Abażur tkanina i PCV Lampex;229.00;1;10;Lampa sufitowa Iglo to świetna propozycja dla miłośnika nowoczesnych i minimalistycznych wnętrz. Plafon został wykonany z wysokiej jakości tkaniny i metalu, dzięki czemu będzie działać niezawodnie przez długi czas jednocześnie pięknie się prezentując. Oprawa za sprawą swojego minimalistycznego wyglądu idealnie wkomponuje się niemalże w każde pomieszczenie, będąc przy tym świetną dekoracją. Biała lampa współpracuje z trzema żarówkami o trzonku E27 o mocy maksymalnej wynoszącej 40W, wraz z którymi rozjaśni pomieszczenie i wprowadzi w nie przyjemną atmosferę.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/6/5/654_40-bia654_40-bia_y4bkyvvewmhzwsgx.jpg
235;1;4;KINKIET FIONA oprawa ścienna 2xE14 do sufitu MIĘTA POLUX;38.11;1;10;Podwójny KINKIET FIONA z wysokiej jakości materiałów w kolorze miętowym doskonale sprawdzi się do oświetlania ścian fasad budynku. Przystosowany do energooszczędnych źródeł światła z trzonkiem E14 (mały gwint) o maksymalnej mocy 8W. Żarówki LED można dokupić na pozostałych naszych aukcjach. Lampa wykonana została z stali proszkowanej i stanowi piękny dodatek do Twojego wnętrza. Oprawka zasilana jest typowym napięciem 230V.Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/k/i/kinkiet-fiona-polux-2xe14-5901508311061.jpg
236;1;4;Lampa sufitowa okrągła PLAFON LED żyrandol 33W 3000K-6500K biały + pilot ;173.90;1;10;Czy chcesz urozmaicić i zachwycać swoim wnętrzem?Poznaj 6 najważniejszych zalet LAMPY SUFITOWEJ!POSTAW NA TĘ LAMPĘ SUFITOWĄ I OCZARUJ SWOICH GOŚCI!Nowoczesny Żyrandol LED. Wyposażony został w 250 diod SMD 2835 LED, które posiadają opcję ściemniania oraz zmiany barwy światła. Do regulacji pracy urządzenia służy dedykowany pilot (w zestawie), który pozwala nam na zmniejszanie bądź zwiększanie intensywności światła lub zmianę jego barwy z ciepłej na neutralna, lub zimną. Pilot działa radiowo co oznacza, że nie musimy celować w konkretny punkt w celu zmiany ustawień.Pilot 4-strefowy współpracuje ze wszystkimi produktami tej serii i pozwala na dowolną ich konfigurację. Dodatkowo pozwala on na jednoczesne sterowanie wielu produktów z tej serii za pomocą tylko jednego pilota.Produkt można ściemniać w zakresie od 1% - 100% mocy a barwę światła zmienimy w zakresie 3000K - 6500K. Przy ustawieniu białego ciepłego/zimnego maksymalna moc produktu wynosi 16W a w przypadku barwy neutralnej 33W. Zmian dokonujemy za pośrednictwem pilota RF znajdującego się w zestawie. (Zasilanie pilota: 2x AAA 1,5V (brak w zestawie)).Produkt składa się głównie z aluminium (obudowa), tworzywa sztucznego (klosz) i stali (podstawa). Seria ta charakteryzuje się ciekawym designem skierowanym zarówno do miłośników nowoczesnego stylu jak i bardziej uniwersalnego.WYMIARY:GDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ? Kilka przykładów zastosowań!Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie!Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5908263384224_lvt_yrandol_led_galaxis_taurus_33w_bia_y_1_.jpg
237;1;4;Lampa oprawa sufitowo-ścienna ruchoma regulowana 13,5W LED GAVI 3 czarny 3000K Polux;126.06;1;10;Czy chcesz urozmaicić i zachwycać swoim wnętrzem? Poznaj 13 najważniejszych zalet LAMPY sufitowo-ściennej!Lampa sufitowo-ścienna GAVI z trzema punktami świetlnymi w nowoczesnym stylu o mocy 13,5W i strumieniu świetlnym 720lm, o ciepłej barwie światła, posiada kąt świecenia 95°. Jest w stanie oświetlić nawet najciemniejsze pomieszczenie i wprowadzić w nie przytulny, przyjemny i jasny klimat. Oprawa będzie cieszącą oczy ozdobą, nadaje się także do przestrzeni komercyjnych, takich jak bar czy klimatyczna restauracja, jak również będzie doskonałym dodatkiem do nowoczesnych, glamour bądź tradycyjnych wnętrz, doda im uroku i sprawi, że odmienią one swoje oblicze.km.Ta lampa to produkt idealny dla każdego, kto pragnie udekorować swoje mieszkanie niepowtarzalnym i nieszablonowym dodatkiem, który będzie podkreślał oryginalny i awangardowy wystrój wnętrza.km.Niezwykle wygląda na tle jasnych ścian, lub w pomieszczeniu gdzie dominuje biel, ponieważ uwypukla to jej niezwykłą konstrukcję.POSTAW NA TĘ LAMPĘ SUFITOWO-ŚCIENNĄ I OCZARUJ SWOICH GOŚCI!   *MATERIAŁ WYKONANIA*ŁATWOŚĆ MONTAŻUGDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ? Kilka przykładów zastosowań! Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie! Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/g/a/gavi_3_black_308436_lampa_polux.jpg
238;1;4;Lampa sufitowa geometryczna PLAFON LED żyrandol 130W 3000K-6500K biały + pilot ;509.00;1;10;Czy chcesz urozmaicić i zachwycać swoim wnętrzem?Poznaj 6 najważniejszych zalet LAMPY SUFITOWEJ!POSTAW NA TĘ LAMPĘ SUFITOWĄ I OCZARUJ SWOICH GOŚCI!Nowoczesny Żyrandol LED. Wyposażony został w 990 diod SMD 2835 LED, które posiadają opcję ściemniania oraz zmiany barwy światła. Do regulacji pracy urządzenia służy dedykowany pilot (w zestawie), który pozwala nam na zmniejszanie bądź zwiększanie intensywności światła lub zmianę jego barwy z ciepłej na neutralna, lub zimną. Pilot działa radiowo co oznacza, że nie musimy celować w konkretny punkt w celu zmiany ustawień.Pilot 4-strefowy współpracuje ze wszystkimi produktami tej serii i pozwala na dowolną ich konfigurację. Dodatkowo pozwala on na jednoczesne sterowanie wielu produktów z tej serii za pomocą tylko jednego pilota.Produkt można ściemniać w zakresie od 1% - 100% mocy a barwę światła zmienimy w zakresie 3000K - 6500K. Przy ustawieniu białego ciepłego/zimnego maksymalna moc produktu wynosi 65W a w przypadku barwy neutralnej 130W. Zmian dokonujemy za pośrednictwem pilota RF znajdującego się w zestawie. (Zasilanie pilota: 2x AAA 1,5V (brak w zestawie)).Produkt składa się głównie z aluminium (obudowa), tworzywa sztucznego (klosz) i stali (podstawa). Seria ta charakteryzuje się ciekawym designem skierowanym zarówno do miłośników nowoczesnego stylu jak i bardziej uniwersalnego.WYMIARY:GDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ? Kilka przykładów zastosowań!Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie!Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5908263384170_lvt_yrandol_led_galaxis_pegaz_130w_biel_1_.jpg
239;1;4;Lampa sufitowa JOKER biała 5x GU10 MILAGRO Metal pająk loft;298.00;1;10;Lampa sufitowa z kolekcji JOKER WHITE to niezwykły produkt, który doskonale pasuje do minimalistycznych, nowoczesnych bądź industrialnych wnętrz. Biała lampa, w kształcie pająka z pięcioma ramionami, pięknie oświetli każde pomieszczenie, w którym się ją zamontuje. Lampa loft została wyprodukowana przez markę MiLAGRO, co świadczy o wysokiej jakości produktu. Srebrne elementy doskonale komponują się z białymi oprawami tworząc elegancką całość, która zachwyca i nadaje wnętrzom niepowtarzalnego charakteru. Lampa pająk współpracuje z żarówkami o trzonku GU10, o mocy maksymalnej 8W.MiLAGRO to marka, która produkuje swoje lampy m.in. na własnej linii produkcyjnej, w Polsce, przy użyciu specjalistycznych maszyn. Kupując lampy tej firmy wspierasz polskie marki, przedsiębiorców i projektantów. Ponadto kolekcja JOKER objęta jest gwarancją producenta. Czas jej trwania wynosi 24 miesiące. W tym okresie wszelkie naprawy są świadczone nieodpłatnie.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/m/l/mlp909_5948_0_p0bjtlp9ssy0vabp.jpg
240;1;4;Żyrandol Lampa sufitowa Gina 2x E14 Metal i szkło Lampex Styl klasyczny;153.00;1;10;Żyrandol Gina został stworzony z myślą o miłośnikach stylu klasycznego. Lampa sufitowa z dwoma punktami świetlnymi to doskonałe połączenie bieli i srebra, które nadaje całości eleganckiego i zarazem interesującego wyglądu. Klasyczna lampa cechuje się okrągłymi, szklanymi kloszami, które posiadają ciekawą i nieregularną teksturę, przywodzącą na myśl kwiaty. Metalowa oprawa lampy zwieńczona jest dekoracyjnymi listkami, które doskonale dopełniają całości nadając lampie szyku i elegancji. Do produkcji wykorzystano tylko materiały najwyższej jakości, dzięki czemu prezentuje się doskonale na każdym suficie. Lampa przystosowana jest do pracy z żarówkami o trzonku E14, o mocy maksymalnej 60W, wraz z którymi pięknie oświetli pomieszczenie.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/599_2599_2_zzmpk1fat1hqqhps.jpg
241;1;4;Plafon Lampa sufitowa biała Iglo 50 cm 3x E27 Abażur tkanina i PCV Lampex;266.00;1;10;Lampa sufitowa Iglo, o szerokości wynoszącej 50cm i w kolorze białym, to świetna propozycja dla miłośnika nowoczesnych i minimalistycznych wnętrz. Plafon został wykonany z wysokiej jakości tkaniny i metalu, dzięki czemu będzie działać niezawodnie przez długi czas jednocześnie pięknie się prezentując. Oprawa za sprawą swojego minimalistycznego wyglądu idealnie wkomponuje się niemalże w każde pomieszczenie, będąc przy tym świetną dekoracją. Biała lampa współpracuje z trzema żarówkami o trzonku E27 o mocy maksymalnej wynoszącej 40W, wraz z którymi rozjaśni pomieszczenie i wprowadzi w nie przyjemną atmosferę.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/6/5/654_50-bia654_50-bia_dl67opncdm0qyrku.jpg
242;1;4;Lampa sufitowa w stylu skandynawskim szara MiLAGRO DAMA 3x E27 Drewno + metal;319.00;1;10;Lampa sufitowa z trzema punktami świetlnymi (3 klosze) serii DAMA GREY, której producentem jest EkoLight marki MiLAGRO, to wyprodukowana z wysokiej jakości metalu i drewna z dbałością o każdy detal lampa. Lampa w stylu skandynawskim przystosowana została do pracy z energooszczędnym źródłem świateł LED, gwintem E27. Szary klosz z drewnianym dodatkiem doskonale się ze sobą komponują i są idealną ozdobą każdego pomieszczenia.Wykorzystanie tej lampy będzie doskonałym dodatkiem do nowoczesnych bądź minimalistycznych wnętrz, które robi imponujące wrażenie, którego każdy pozazdrości. Lampa prezentuję się świeżo, przyciąga wzrok i stanowi stylowy dodatek dla efektownych wnętrz.MiLAGRO to marka, która produkuje swoje lampy m.in. na własnej linii produkcyjnej, w Polsce, przy użyciu specjalistycznych maszyn. Kupując lampy tej firmy, wspierasz polskie marki, przedsiębiorców i projektantów.Brak źródła światła w komplecie.ZASTOSOWANIE:Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5907812626365-lampa-sufitowa-dama-grey_1_.jpg
243;1;4;Lampa Sufitowa Żyrandol LED 90W CCT GALAXIS VELA Czarny + Pilot Sterujący;317.29;1;10;Lampa Sufitowa - Żyrandol serii Galaxis w kolorze czarnym (RAL 9017) łączy w sobie nowoczesność, ciekawy wygląd i prostotę użytkowania. Lampa została wyposażona w zintegrowane źródło światła LED o mocy 90W. Atutem lampy LED jest możliwość zmiany barwy światła oraz ściemniania. Lampą możemy sterować za pomocą dedykowanego pilota. Pilot pozwala nam na zmniejszanie bądź zwiększanie intensywności światła, zmianę jego barwy z ciepłej na neutralna lub zimną oraz włączanie i wyłączanie lampy.Pilot współpracuje ze wszystkimi produktami serii GALAXIS. Za pomocą tylko jednego pilota możemy sterować wieloma lampami serii GALAXIS jednocześnie. Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5908263384187_leddo_010.jpg
244;1;4;Lampa oprawa sufitowo-ścienna ruchoma regulowana 9W LED GAVI 2 żółty 3000K Polux ;67.43;1;10;Czy chcesz urozmaicić i zachwycać swoim wnętrzem? Poznaj 13 najważniejszych zalet LAMPY sufitowo-ściennej!Lampa sufitowo-ścienna GAVI z dwoma punktami świetlnymi w nowoczesnym stylu o mocy 9W i strumieniu świetlnym 480lm, o ciepłej barwie światła, posiada kąt świecenia 95°. Jest w stanie oświetlić nawet najciemniejsze pomieszczenie i wprowadzić w nie przytulny, przyjemny i jasny klimat. Oprawa będzie cieszącą oczy ozdobą, nadaje się także do przestrzeni komercyjnych, takich jak bar czy klimatyczna restauracja, jak również będzie doskonałym dodatkiem do nowoczesnych, glamour bądź tradycyjnych wnętrz, doda im uroku i sprawi, że odmienią one swoje oblicze.km.Ta lampa to produkt idealny dla każdego, kto pragnie udekorować swoje mieszkanie niepowtarzalnym i nieszablonowym dodatkiem, który będzie podkreślał oryginalny i awangardowy wystrój wnętrza.km.Niezwykle wygląda na tle jasnych ścian, lub w pomieszczeniu gdzie dominuje biel, ponieważ uwypukla to jej niezwykłą konstrukcję.POSTAW NA TĘ LAMPĘ SUFITOWO-ŚCIENNĄ I OCZARUJ SWOICH GOŚCI!   *MATERIAŁ WYKONANIA*ŁATWOŚĆ MONTAŻUGDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ? Kilka przykładów zastosowań! Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie! Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/g/a/gavi_2-_yellow_kopia.jpg
245;1;4;Lampa Sufitowa Żyrandol LED 60W CCT GALAXIS PHOENIX Czarny + Pilot Sterujący;241.49;1;10;Lampa Sufitowa - Żyrandol serii Galaxis w kolorze czarnym (RAL 9017) łączy w sobie nowoczesność, ciekawy wygląd i prostotę użytkowania. Lampa została wyposażona w zintegrowane źródło światła LED o mocy 60W. Atutem lampy LED jest możliwość zmiany barwy światła oraz ściemniania. Lampą możemy sterować za pomocą dedykowanego pilota. Pilot pozwala nam na zmniejszanie bądź zwiększanie intensywności światła, zmianę jego barwy z ciepłej na neutralna lub zimną oraz włączanie i wyłączanie lampy.Pilot współpracuje ze wszystkimi produktami serii GALAXIS. Za pomocą tylko jednego pilota możemy sterować wieloma lampami serii GALAXIS jednocześnie. Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5908263384255_leddo_009.jpg
246;1;4;Lampa sufitowa plafon Atlanta 4xG4 kryształki Metal i szkło styl nowoczesny glamour Lampex + pilot;841.00;1;10;Atlanta to nowoczesny plafon ledowy utrzymany w bogatej stylistyce. Pilot dołączony do zestawu umożliwia zmianę barwy światła oraz zdalne włączanie i wyłączanie lampy. Duża ilość szklanych ozdób nadaje jej elegancki wygląd. Produkt został wykonany z materiałów najwyższej jakości, dzięki czemu prezentuje się wspaniale, jednocześnie zachowując walory niezawodności. Szczególnie polecany do stylowych, nowoczesnych wnętrz.   Szklana lampa współgra z żarówkami o trzonku G4 oraz mocy max 20W (brak w zestawie).;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/1/7/176_4176_4_tvkc0f7tpiew7id2.jpg
247;1;4;Lampa sufitowo-ścienna FILIS geometryczna ruchoma druciana loft do LED 1xE27 LUMILED ;69.70;1;10;Czy chcesz urozmaicić i zachwycać swoim wnętrzem? Poznaj 6 najważniejszych zalet LAMPY SUFITOWO-ŚCIENNEJ!Kinkiet w loftowym stylu z jednym punktem świetlnym, zawieszona w centralnym miejscu będzie cieszącą oczy ozdobą, nadaje się także do przestrzeni komercyjnych, takich jak bar czy klimatyczna restauracja, jak również będzie doskonałym dodatkiem do nowoczesnych, bądź minimalistycznych wnętrz, doda im uroku i sprawi, że odmienią one swoje oblicze.km.Ta lampa to produkt idealny dla każdego, kto pragnie udekorować swoje mieszkanie niepowtarzalnym i nieszablonowym dodatkiem, który będzie podkreślał oryginalny i awangardowy wystrój wnętrza.kmNiezwykle wygląda na tle jasnych ścian, lub w pomieszczeniu gdzie dominuje biel, ponieważ uwypukla to jej niezwykłą konstrukcję.POSTAW NA TĘ LAMPĘ SUFITOWO-ŚCIENNĄ I OCZARUJ SWOICH GOŚCI!   *MATERIAŁ WYKONANIA*GWINT E27UWAGA! Brak źródła światła w komplecie.      *KLOSZ   *ŁATWOŚĆ MONTAŻU *REGULOWANA LAMPA     *WYMIAR LAMPY   GDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ? Kilka przykładów zastosowań!  Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie! Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5903738501380-miniaturka.jpg
248;1;4;Lampa sufitowo-ścienna ruchoma regulowana 8,4W LED BERG 2 biały 3000K Polux ;120.12;1;10;Czy chcesz urozmaicić i zachwycać swoim wnętrzem? Poznaj 13 najważniejszych zalet LAMPY sufitowo-ściennej!Lampa sufitowo-ścienna z dwoma punktami świetlnymi w nowoczesnym stylu o mocy 8,4W i strumieniu świetlnym 850lm, o ciepłej barwie światła, posiada szeroki kąt świecenia 120°. Jest w stanie oświetlić nawet najciemniejsze pomieszczenie i wprowadzić w nie przytulny, przyjemny i jasny klimat. Belka będzie cieszącą oczy ozdobą, nadaje się także do przestrzeni komercyjnych, takich jak bar czy klimatyczna restauracja, jak również będzie doskonałym dodatkiem do nowoczesnych, glamour bądź tradycyjnych wnętrz, doda im uroku i sprawi, że odmienią one swoje oblicze.km.Ta lampa to produkt idealny dla każdego, kto pragnie udekorować swoje mieszkanie niepowtarzalnym i nieszablonowym dodatkiem, który będzie podkreślał oryginalny i awangardowy wystrój wnętrza.km.Niezwykle wygląda na tle jasnych ścian, lub w pomieszczeniu gdzie dominuje biel, ponieważ uwypukla to jej niezwykłą konstrukcję.POSTAW NA TĘ LAMPĘ SUFITOWO-ŚCIENNĄ I OCZARUJ SWOICH GOŚCI!  *MATERIAŁ WYKONANIA*ŁATWOŚĆ MONTAŻU*WYMIAR LAMPYGDZIE MOŻESZ WYKORZYSTAĆ LAMPĘ? Kilka przykładów zastosowań!  Wygląd Twojego mieszkania będzie UNIKATOWY, dzięki TEJ lampie! Produkt wykonany został z wysokiej jakości materiałów, zapewniających jego długotrwałą żywotność i satysfakcję z zakupu. Kupując u nas, otrzymujesz nowy, oryginalnie zapakowany produkt, objęty 2-letnią gwarancją producenta. Tylko zakup markowych produktów gwarantuje wysoką jakość, energooszczędność, bezpieczeństwo użytkowania oraz pewność, że informacje umieszczone na opakowaniach będą zgodne z prawdą.;https://leddo.pl/media/catalog/product/cache/07dd3f8478790f89e7d25033ddff57ef/5/9/5901508318121_1_kopia.jpg
